Estacion,Anio,Mes,Precip,Tmax,Tmin,SO_2,CO,NOx,COV,PM_010,PM_2_5,NH_3,Radiacion_Estimada,temp_lag1,radiacion_lag1,target_lluvia
acolman,2003,9,101.2,22.766666666666666,7.966666666666667,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.368,22.951612903225808,2.681290322580645,1
acolman,2003,10,93.0,21.693548387096776,5.67741935483871,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.5625806451612902,22.766666666666666,2.368,1
acolman,2003,11,0.4,21.183333333333334,2.2,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.0373333333333337,21.693548387096776,2.5625806451612902,1
acolman,2003,12,0.0,18.596774193548388,-2.7419354838709675,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.414193548387097,21.183333333333334,3.0373333333333337,0
acolman,2004,1,5.0,18.370967741935484,0.532258064516129,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.854193548387097,18.596774193548388,3.414193548387097,1
acolman,2004,2,0.0,20.982758620689655,-0.6551724137931034,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.462068965517241,18.370967741935484,2.854193548387097,0
acolman,2004,3,18.2,22.79032258064516,3.725806451612903,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.0503225806451613,20.982758620689655,3.462068965517241,1
acolman,2004,4,37.2,23.75,4.716666666666667,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.0453333333333332,22.79032258064516,3.0503225806451613,1
acolman,2004,5,53.2,23.741935483870968,5.838709677419355,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.864516129032258,23.75,3.0453333333333332,1
acolman,2004,6,130.2,21.866666666666667,7.183333333333334,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.3493333333333335,23.741935483870968,2.864516129032258,1
acolman,2004,7,62.6,22.56451612903226,6.0,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.650322580645162,21.866666666666667,2.3493333333333335,1
acolman,2004,8,43.7,22.983870967741936,7.0,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.55741935483871,22.56451612903226,2.650322580645162,1
acolman,2004,9,251.33,20.35,10.6,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,1.5600000000000003,22.983870967741936,2.55741935483871,1
acolman,2004,10,75.3,22.161290322580644,6.129032258064516,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.5651612903225804,20.35,1.5600000000000003,1
acolman,2004,11,22.3,22.333333333333332,1.3166666666666667,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.3626666666666667,22.161290322580644,2.5651612903225804,1
acolman,2004,12,1.4,19.483870967741936,-0.8709677419354839,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.256774193548387,22.333333333333332,3.3626666666666667,1
acolman,2005,1,0.2,20.387096774193548,-0.5516129032258065,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.3501935483870966,19.483870967741936,3.256774193548387,1
acolman,2005,2,8.1,21.714285714285715,1.1071428571428572,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.297142857142857,20.387096774193548,3.3501935483870966,1
